word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_;,char_freq_(,char_freq_[,char_freq_!,char_freq_$,char_freq_#,capital_run_length_average,capital_run_length_longest,capital_run_length_total,spam
0,0,0,0,0,0,0,0,0,3.778,0,0,0,0,0,0,0,0,1.888,0,0,0,0,1.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0,0,0,0,0,4.341,17,82,1
0,0,0,0,5.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.997,7,11,0
0,0,0,0,0,0,0,0,0.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948,0,0,0,0.948,0.948,0,0,0,0.211,0,0,0,0,1.424,6,38,0
0,0,0,0,0,0,0,0,0,0,0,1.585,0,0,0,0,0,0,0.795,0,0.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795,0,0,0,0,0,0.129,0.129,0,0,0,0,1.805,8,48,0
0,14.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.796,5,9,0
0.679,0,0,0,0,0,0,0,0,0,0,0,0.339,0,0,0,0,0,1.019,0,0.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349,0,0,0,0,0,0,0,0.064,0,0,0,0,1.653,18,79,0
0,0,0,0,0,1.27,0,0.63,0,0,0,0,0,0,0,0,0,0,3.83,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093,0.1,0,1.767,7,59,1
0,0,0,0,0,0,0,0,0,0,0,0.313,0,0,0,0,0,0.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963,0,0,0,0,0,0,0,0,0,0,0.963,0,0.093,0,0,0,0,2.583,66,383,0
0.197,0,0,0,0.097,0.097,0.197,0,0,0.097,0.097,0.697,0.097,0,0,0,0,0.197,1.387,0,0.497,0,0.397,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0,0,0,0,0,0,0,0,0,0,0.097,0.024,0.075,0,0.593,0.196,0.024,2.356,34,480,1
0,0,0.286,0,0.286,0,0,0,0,0,0,0.856,0,0,0,0,0,0,0.286,0,0,0,0,0,1.706,0,0,0.566,0,0,0,0,0,0,0.566,2.556,0.286,0,0.286,0,0,0,0,0.286,0,0,0,0,0.229,0.08,0,0,0,0,1.964,58,193,0
0,0,1.224,0,0,0,0,0,0,0,0,2.454,0,0,0,0,0,2.454,1.224,0,1.224,0,0,0,2.454,1.224,0,1.224,0,1.224,1.224,0,0,0,1.224,1.224,2.454,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0.273,0,0,1.73,7,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.712,0,1.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.852,0,0,0,0,0,0,0,0,0,2.127,5,18,0
0.215,0.215,0.215,0,1.765,0.215,0.435,0.435,0.215,2.875,0,0.875,0.215,0,1.095,0.435,0,0.435,3.315,0,3.315,0,0.435,0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435,0,0,0,0,0,0,0,0,0,0,0,0.583,0.151,0,86.695,1035,1731,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.254,0,4.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,0.363,0,0,0,0,1.004,1,1,0
0,0,0.717,0,0.717,0,0,0,0,0,0,0,0,0,0,0,3.577,0,0,0,1.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717,0,0,0,0,0,0,0,0.062,0,0.062,0,0,15.34,57,141,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.008,0,0,0,0,0,0,4.008,2.008,2.008,4.008,0,2.008,0,0,0,0,2.008,0,0,0,0,0,0,0,0,0,2.008,0,0,0,0,0,0,0,0,0,2.103,15,48,0
0.49,0,0,0,0.49,0,0,0,0,0,0,0,0.49,0,0,0,0,0,4.4,0,0,0,0,0,0.49,0,0.49,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0.095,0,0,0,0,1.285,3,42,0
0.337,0.417,0.247,0,0.077,0.417,0.077,0.247,0.077,1.627,0.337,0.507,0.937,0,0.167,0.077,0,0,2.997,0,0.937,0,0.337,0.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0,0,0.06,0,0.284,0.22,0.076,3.311,60,535,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.396,3,7,0
0,0.28,0.55,0,0.28,1.65,0,0.28,0.55,0.55,0,1.1,0.28,0,0,0,0,0.28,1.38,0,1.1,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.482,0.138,0,10.887,98,538,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4.766,0,4.766,0,0,4.766,0,2.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.381,14,41,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.143,3.573,3.573,3.573,3.573,3.573,3.573,3.573,0,3.573,3.573,3.573,0,0,0,3.573,0,0,0,0,0,0,0,0,0,0.959,0,0,0,0,3.603,13,38,0
0,6.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.589,0,0,0,0,0,1.589,1.589,1.589,1.589,1.589,1.589,1.589,3.179,0,3.179,1.589,1.589,0,0,0,1.589,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0.224,3.47,16,94,0
0,0,0,0,7.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.148,0,0,0,0,0,0,0,0,0,1.608,4,8,0
0,0,1.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.405,0.965,0.475,0.475,0,0,0,0,0,0,0.475,0,0.475,0,0,0,0,0,0.475,0,0.965,0,0,0,0.466,0.545,0,0.073,0,0,2.547,14,169,0
0.06,0.06,0.06,0,0.13,0,0,0.42,0,0,0.13,1.42,0.06,0,0,0,0.92,0,0,0,0,0,0,0,4.29,0,0,0,0,0.06,0,0,0,0,0,0.42,0.13,0,0,0,0,0,0,0,0,0,0,0.13,0.046,0.084,0,0,0.018,0,2.384,19,876,0
0,0,0,0,1.041,2.091,1.041,0,0,0,0,0,0,0,0,0,0,0,3.141,0,1.041,0,2.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0.162,0,2.041,6,36,1
0.761,0.371,0.761,0,0,0.561,0,0.561,1.141,1.141,0,0.371,0.371,0,1.141,0.181,0.181,2.111,2.111,1.141,1.141,0,1.341,0.761,0,0,0,0,0,0,0,0,0,0,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.018,0,0.429,0.182,0.045,14.61,521,917,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.127,0,0,0,0,0,0,0,0,0,1.127,0,0,0,0.133,0,0,0,0.406,1.834,10,66,0
0.054,0.114,0.764,0,0.184,0.314,0.374,0,0.054,0,0,0.634,0.244,0,0.114,0,0,0.114,1.664,0.054,0.704,0,0.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0,0,0.034,0.024,0,0.238,0.075,0,1.723,40,746,1
0,0,1.043,0,1.043,0,0,0,0,0,0,1.043,0,0,0,0,0,0,0,0,0,0,0,0,2.083,2.083,0,2.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0,0,0,0,2.111,23,79,0
0,0,0,0,0.956,0,0,0,0,0.476,0,0.476,0,0,0,0,0.476,0,1.926,0,0,0,0,0,0.956,0.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0,0,0,0,0,1.371,5,53,0
0,0,0,0,0,0,0,0,0,0,1.232,1.232,0,0,0,0,0,0,2.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.286,0,0,1.359,5,20,1
0,0,0.517,0,0.517,0,0,0,0,0,0,0.517,0,0,0,0,0,0,0,0,0,0,0,0,2.077,2.077,0,0,0,0,0,0,0,0,0,0,1.557,0,0,0,0,0.517,0,0,0,0,0,0.517,0.172,0.504,0,0.089,0,0,3.532,24,212,0
1.179,0.389,0.589,0,0,0.979,0.189,0.189,1.379,0.389,0,0.979,0,0.189,0,0.979,0,0,2.559,0.389,1.379,0,0,1.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0.765,0.316,0.025,6.651,75,631,1
0,0,0,0,0,0.595,0,0,0,0.595,0,0.595,0.595,0,0,0,0,0,3.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,0,0,0,0,0,0,0,0.595,3.035,0,0,0.089,0,0,0.089,0.184,0,1.971,12,80,0
0,1.345,1.345,0,0,0,0,0,0,1.345,0,0,0,0,0,0,0,0,2.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345,0,0,0,0,0.216,0,0,0,0,2.217,18,37,0
0,0,0.914,0,0,0,0,0,0,0,0,1.834,0,0,0,0,0,0.914,1.834,0,0,0,0,0,1.834,0.914,0,0.914,0,0.914,0.914,0,0,0,0.914,0.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,0.12,0,0,1.623,12,70,0
0,0,0,0,0,0,2.941,1.471,1.471,1.471,1.471,0,0,0,0,0,1.471,0,0,1.471,4.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.471,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0.428,0.143,0,92.334,274,277,1
0.534,0,0,0,0,0.264,0,0,0,0,0,0,0.534,0,0,0,0,0,3.784,0,0.534,0,0,0,0.264,0,0,0,0,0,0.534,0,0,0,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,0,0,0.072,0,1.853,15,103,0
0,0,0,0,0,0,1.224,0,0,0,0,1.224,0,0,0,0,1.224,0,0,0,0,0,0,0,2.454,0,0,0,0,1.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397,0,0,2.039,6,42,0
0,0,1.166,0,1.166,0,0,0,0,0,0,3.516,0,0,0,0,0,0,1.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.346,0,0,2.346,0,0,0,0,0.188,0,1.152,0.188,0,1.696,6,32,0
0,0,0,0,0,0,0,0,0,0,0,1.348,0,0,0,0,0,0,1.348,0,0,0,0,0,0,0,1.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348,0,0,0,0,0,0,1.531,6,22,0
0.274,0,0.274,0,0,0.274,0.274,0.274,0.274,1.144,0,0.854,0.854,0,0,0,0,0,2.884,0,1.434,0.854,0,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0,0,0,0,0,0,0,0.548,0.215,0.16,5.322,137,338,1
0,1.278,0,0,0,0,0,0,0,0,0,1.278,0,0,0,0,0,0,2.558,0,1.278,0,0,0,5.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0,0,0,1.95,9,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,1.748,7,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.682,0,1.682,0,0,0,0,0,0,3.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.682,0,0,0,0.288,0,0,0,0,3.307,9,59,0
0,0,0.31,0,0.64,0.64,0.31,0.31,0,0,0,0.31,0.31,0,0,0.31,0.31,0,2.27,0,3.25,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.096,0,0,0.149,0,1.484,5,134,1
0,0.539,0.539,0,0.809,0,0.269,0.269,0,0.269,0,0.539,0.539,0.539,0,0,0,0,2.159,0.269,0.809,0,0,0,0.269,0.269,0,0,0,0,0,0,0.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,2.788,26,169,1
0,0,0.231,0,0.231,0,0,0,0.231,0,0,0,0,1.431,0,0,0.231,0,0.231,0,2.141,0,0,0,0.231,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0,0,0,1.901,0,0,0,0,0,0,0.118,0.236,0,0.118,0,0.165,2.617,161,684,0
0.506,0,0.506,0,0,0.506,0,0,0,0,0,0.506,0,0,0,0,0,0,0.506,0,1.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506,0,0.506,0,0.506,0,1.016,0,0,0.506,0,0,0,0.157,0.076,0.076,0,0,1.881,10,64,0
0,0,0,0,0,0,1.063,0,0,0,0,0,0,0,0,2.143,0,0,0,0,2.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063,0,0,0,0,0,0,0,0,0,0,0,0.138,0.43,0.284,1.816,7,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.531,0,0,0,3.071,0,1.531,0,1.531,3.071,0,0,0,0.254,0.254,0,0,0,2.236,13,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.005,0,0,0,0,0,0,0,0,0,0,20.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005,1,4,0
0,0,1.486,0,0,0.366,0,0,0,0,0,0.736,0.366,0,0,0,0,0,2.236,0,0.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.486,0,0.366,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0,0,1.786,5,109,0
0.239,0,0.239,0,0.699,0,0,0,0,0,0,1.399,0,0,0,0,0,0,0.239,0,0,0,0,0,0.239,0.239,0,0,0,0,0,0,0.239,0,0,0,0,0,0,0,0,0,0,0.239,0,0,0,0,0,0.076,0,0,0,0,1.442,9,90,0
0.13,0.28,0.43,0,0.87,0.28,0,0,1.46,1.46,0.13,1.9,0.28,0,0.57,0.28,0,1.61,2.34,0.13,2.34,0,0.72,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0.993,0.205,0.037,6.592,212,893,1
0,0,0,0,0,0,0,0,0,0,0,1.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.856,0,0,0,0,0,0,0,1.856,0,0,0,0,3.706,0,0,0,0,0,0,0,0.314,0,0,0,0,2.006,14,29,0
0.141,0.301,0,0,0,0,0,0,0,0.621,0.301,0.301,0,0,0,0,0,0.621,0.941,0,0.461,0,0,0,3.331,0.621,0.461,0.141,0.141,0.141,0.141,0.141,0,0.141,0.141,0.141,0.461,0,0.461,0.141,0,0,0.301,0,0.141,0,0,0,0.14,0.19,0.04,0.165,0,0,4.017,96,604,0
0.094,0.494,0.594,0,0.394,0.194,0,0,0.094,0.394,0,1.594,0.194,0,0,0,0.094,0,3.794,0,1.094,0,0,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782,0.041,0,5.928,1.334,0,5.804,56,727,1
0,0,0,0,0.637,1.287,0,0,0,0,0,0,0,0,0,0,0,0,1.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637,0,1.287,0,0,0,0,0,1.287,1.937,0,0,0,0,0,0.185,0,0,2.683,49,135,0
0,0,0.315,0,0.635,0.635,0.635,0.315,0,0,0,0.315,0.315,0,0,0.315,0.315,0.315,2.265,0,3.235,0,0,0.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635,0,0,0,0,0.151,0,0,0.151,0,1.683,17,155,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.352,0,0,0,0,0,1.172,0,1.172,2.352,0,0,0,0,1.172,0,1.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612,0,0.205,0,0,2.543,16,62,0
0,0,0,0,0,5.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.675,5,21,0
0,0,0,0,0.723,0,0,0,0,0,0,0,0,0,0,0.723,0,0,2.933,0,2.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,0,0,0,0,0.098,0,0.204,0,0,1.326,7,44,1
0.094,0,0.274,0,0.364,0.094,0,0.184,0.094,0,0,0.724,0,0.364,0,0,0,0,2.004,0,3.274,0,0.364,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0,0,0,0.019,0.049,0.034,0.246,0.034,0.034,3.82,71,544,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,0,0,0,0,0,0,0,0.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0.099,0.713,0,4.509,41,183,1
0,0,0,0,0,0,0,0,0,1.184,0,2.374,0,0,0,0,0,0,1.184,0,0,0,0,0,1.184,1.184,0,2.374,0,0,0,0,0,0,0,1.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0,0,0,0,2.611,8,86,0
0,0,0,0,0,0,0,0,0,0,0,1.807,0,0,0,0,0,0,1.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897,0,0,0,0,0,0,0,0.156,0,0,0.156,0,1.512,5,48,0
0,0,1.711,0,0,0,0,0,0,0,0,2.571,0,0,0,0,0,0,2.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851,0,0.851,2.571,0,0,0.851,0,0,0,0,0.294,0,0.901,0,0,2.162,9,71,0
0,0,0,0,0,0,0,0,0,0,0,5.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954,0,0,2.326,9,10,0
0,14.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.805,5,9,0
0,0,0,0,0,0.493,0,0,0.993,0.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0.993,0,0,0,0.493,0,2.483,0,0.493,0,0.493,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0,0,0,2.827,31,163,0
0,0,0,0,0,0,0,0,0,0,0,3.702,0,0,0,0,0,3.702,0,0,0,0,0,0,3.702,0,0,0,0,3.702,0,0,0,0,0,0,3.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468,6,23,0
0,0.023,0.053,0,0.023,0,0,0.053,0,0.353,0,0.023,0,0,0,0.053,0.103,0.383,0.073,0.203,0.173,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0.11,0.02,0.02,3.925,491,3273,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.845,0,0,0,0,0,0,0,0,0,0,0.729,0,1.255,2,13,0
0,0,0,0,0.757,0,0,0,0,0,0,0,0,0,0,0,0.757,0,0,0,0,0,0,0,2.297,0.757,0,0,0,1.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.297,7,137,0
0,0,0,0,0,0,0,0,0,0.996,0,0,0,0,0,0,0,0,1.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996,0,0,0,0,0,0,0,0,4.996,0,0,0,0,0,0,0,0,2.409,13,68,0
0,0,0.551,0,1.111,0,0,0,0,0,0,0,0.921,0,0.171,0,0.361,0.361,3.171,0,0.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.432,0,0,1.363,4,65,1
0.156,0.156,0.496,0,0.326,0,0,0,0.496,0.836,0,0.836,0,0.326,0,0,0,0.156,2.366,0,0.496,0,0,0.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0,0,0,0.156,0,0,0,0,0,0,0.139,0,0.454,0.139,0.024,6.294,245,779,1
0,0,2.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.39,0,0,1.261,3,29,0
0.807,0,0.807,0,1.607,0,0,0,0,0,0,0,0,0,0,0.807,0.807,0,1.607,0,2.407,0,0.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.627,0.354,0,2.611,25,128,1
0.079,0,1.009,0,0.309,0.469,0.079,0.239,0.239,0,0.309,1.319,0.159,0,0.079,1.399,0.159,0.859,2.249,0,0.779,0,0,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0,0,0,0,0,0,0,0.033,0.192,0,0,0.192,0,3.22,89,705,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0,0.314,0,0,0,0,0,0.954,2.224,0,0,0,0,0,0,0,0,2.607,18,166,0
0,0.807,0,0,0,0,0,0,0,1.607,0,0,0,0,0,2.407,0,0,5.607,0,1.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0,0,1.387,4,33,0
0.07,0.22,0.82,0,0.52,0,0.07,0,0.67,0.59,0.22,0.82,0.07,0,0.14,0,0.07,0,3.29,0.22,1.87,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0.119,0.071,0.167,3.429,74,974,1
0.177,0,0.177,0,1.527,0.357,0.057,0.057,0.057,0.057,0.057,0.527,0.297,0.057,0,0,0.647,0.057,4.217,0.237,1.117,0,0.827,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0.057,0,0,0,0.017,0.059,0,0.017,0.174,0,1.825,16,465,1
0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,0,0,2,4,16,0
0.175,0,0.175,0,1.475,0.355,0,0.055,0.055,0.055,0.055,0.525,0.295,0.055,0,0,0.705,0,4.175,0.235,1.115,0,0.765,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.056,0,0.015,0.17,0,1.795,15,456,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,2.08,2.08,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0,1.777,6,48,0
0,0.456,0,0,0,0,0,0,0,0,0,0.456,0,0,0,0,0,0,1.376,0,1.846,0,0,0,2.306,0.456,0,0,0,0.456,0,0,0,0,0,0,0.456,0,0.456,0,0,1.376,0,0,0,0,0,0,0,0.151,0,0,0,0,2.978,26,165,0
0.416,0,0.416,0,0.206,0,0,0,0,0,0,0.206,0,0,0,0,0,0,1.906,0,0.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,0,0,0.036,0.036,0,0,0,0,1.996,3,12,0
0,0,0,0,0,0,0,0,0,0,0,0.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0,0,0,0,0,0,0.238,0,0,0.478,0,0,0,0,0,0,0,0,0,0,0.184,0,0,0,0,2.821,37,239,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021,0,0,0,0.345,0,0.345,0.173,0,2.167,11,39,0
0.162,0,0.252,0,0.072,0.072,0,0.072,0.072,0.072,0.162,0.162,0.072,0,0,0.072,0.252,0,1.742,0,1.132,0,0,0,1.922,0.512,0,0.162,0,0,0.252,0,0.162,0,0.252,0.072,0.782,0,0,0,0,0,0,0,0.072,0,0,0,0,0.055,0,0.03,0,0,1.652,16,642,0
0.506,0.166,0.506,0,1.696,0.336,0,0,0.846,0.166,0,0.676,0.166,0.336,0,0.166,0.166,0,2.896,0,2.046,0,0.676,1.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383,1.957,0.021,10.996,181,658,1
0,0,0,0,0,0,0,0,0,0,0,1.919,0,0,0,0,0,0,1.919,0,1.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.499,21,42,0
